Scenario - visual LTP Rap V4.0 HVD (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 11/19/2015 12:06:49

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

03_S0316_v0	1	Response	128	6702	6546	1
03_S0316_v0	3	Picture	full1n	17019	0	1	4675	2	0	4620
03_S0316_v0	4	Picture	full0n	28489	0	218	2721	219	0	2620
03_S0316_v0	5	Picture	full0i	40393	0	1	4340	2	0	4290
03_S0316_v0	6	Picture	blue0n	53193	0	223	2726	224	0	2620
03_S0316_v0	7	Picture	full1i	65269	0	1	4007	2	0	3950
03_S0316_v0	8	Picture	full1n	76288	0	1	2504	2	0	2450
03_S0316_v0	9	Picture	full0i	87641	0	1	4842	2	0	4790
03_S0316_v0	10	Picture	full1i	98326	0	1	2504	2	0	2450
03_S0316_v0	11	Picture	full0n	110347	0	1	2838	2	0	2790
03_S0316_v0	12	Picture	full1n	123703	0	1	4675	2	0	4620
03_S0316_v0	13	Picture	full1i	135724	0	1	4842	2	0	4790
03_S0316_v0	14	Picture	full1n	146409	0	1	4174	2	0	4120
03_S0316_v0	15	Picture	full1i	159265	0	1	4674	2	0	4620
03_S0316_v0	16	Picture	full0i	172454	0	1	4007	2	0	3950
03_S0316_v0	17	Picture	blue0n	185143	0	1	3005	2	0	2950
03_S0316_v0	17	Response	10	188989	3846	1
03_S0316_v0	18	Picture	full0i	197163	0	2	4341	3	0	4290
03_S0316_v0	19	Picture	full0n	207849	0	1	4173	2	0	4120
03_S0316_v0	20	Picture	full1n	220537	0	1	3172	2	0	3120
03_S0316_v0	21	Picture	full0i	231556	0	1	3840	2	0	3790
03_S0316_v0	22	Picture	full0n	244412	0	1	4174	2	0	4120
03_S0316_v0	23	Picture	full1i	255932	0	1	2504	2	0	2450
03_S0316_v0	24	Picture	full1n	267785	0	2	4174	3	0	4120
03_S0316_v0	25	Picture	full0i	278471	0	1	3005	2	0	2950
03_S0316_v0	26	Picture	full0n	291159	0	1	2838	2	0	2790
03_S0316_v0	27	Picture	full0i	303013	0	1	3172	2	0	3120
03_S0316_v0	28	Picture	full1i	314533	0	1	4842	2	0	4790
03_S0316_v0	29	Picture	blue1n	325886	0	1	4174	2	0	4120
03_S0316_v0	29	Response	10	330198	4312	1
03_S0316_v0	30	Picture	full0n	337406	0	1	5008	2	0	4950
03_S0316_v0	31	Picture	full1i	349426	0	2	4508	3	0	4450
03_S0316_v0	32	Picture	full1n	360779	0	2	4508	3	0	4450
03_S0316_v0	33	Picture	full1i	372132	0	1	4174	2	0	4120
03_S0316_v0	34	Picture	full1n	385489	0	1	4508	2	0	4450
03_S0316_v0	35	Picture	full0i	398344	0	1	2505	2	0	2450
03_S0316_v0	36	Picture	full0n	409697	0	1	4007	2	0	3950
03_S0316_v0	37	Picture	full0i	422386	0	1	4842	2	0	4790
03_S0316_v0	38	Picture	full1i	433906	0	1	2838	2	0	2790
03_S0316_v0	39	Picture	full1n	447095	0	1	4341	2	0	4290
03_S0316_v0	40	Picture	full1i	459116	0	1	3339	2	0	3290
03_S0316_v0	41	Picture	full1n	471471	0	1	5008	2	0	4950
03_S0316_v0	42	Picture	full0n	483825	0	1	3172	2	0	3120
03_S0316_v0	43	Picture	full0i	495345	0	1	4007	2	0	3950
03_S0316_v0	44	Picture	full0n	508702	0	1	4007	2	0	3950
03_S0316_v0	45	Picture	blue1i	522032	0	194	4868	195	0	4790
03_S0316_v0	45	Response	10	527097	5065	1
03_S0316_v0	46	Picture	full0i	533912	0	1	3005	2	0	2950
03_S0316_v0	47	Picture	full1n	546767	0	1	3173	2	0	3120
03_S0316_v0	48	Picture	full1i	559957	0	1	3339	2	0	3290
03_S0316_v0	49	Picture	full0n	572645	0	2	2839	3	0	2790
03_S0316_v0	50	Picture	blue1n	583998	0	1	4174	2	0	4120
03_S0316_v0	50	Response	10	588596	4598	1
03_S0316_v0	51	Picture	full1i	595017	0	2	3673	3	0	3620
03_S0316_v0	52	Picture	blue0i	605687	0	184	3856	185	0	3790
03_S0316_v0	53	Picture	full1n	616722	0	1	3005	2	0	2950
03_S0316_v0	54	Picture	full1i	628575	0	2	4842	3	0	4790
03_S0316_v0	55	Picture	full1n	640596	0	1	4508	2	0	4450
03_S0316_v0	56	Picture	full1i	652450	0	1	4508	2	0	4450
03_S0316_v0	57	Picture	blue1n	664805	0	1	3172	2	0	3120
03_S0316_v0	57	Response	10	669296	4491	1
03_S0316_v0	58	Picture	full0n	676158	0	1	4507	2	0	4450
03_S0316_v0	59	Picture	full1i	687678	0	1	3172	2	0	3120
03_S0316_v0	60	Picture	full1n	699030	0	2	3507	3	0	3450
03_S0316_v0	61	Picture	full1i	709716	0	1	4340	2	0	4290
03_S0316_v0	62	Picture	full1n	720735	0	1	3005	2	0	2950
03_S0316_v0	63	Picture	full1i	732088	0	1	3506	2	0	3450
03_S0316_v0	64	Picture	blue1n	743941	0	1	3339	3	0	3290
03_S0316_v0	64	Response	10	748695	4754	1
03_S0316_v0	65	Picture	full0i	756296	0	1	3172	2	0	3120
03_S0316_v0	66	Picture	full1i	769486	0	1	4674	2	0	4620
03_S0316_v0	67	Picture	full0n	781506	0	1	2672	2	0	2620
03_S0316_v0	68	Picture	full1n	794362	0	1	3673	2	0	3620
03_S0316_v0	69	Picture	full1i	805882	0	1	4841	2	0	4790
03_S0316_v0	70	Picture	full1n	816567	0	1	3339	2	0	3290
03_S0316_v0	71	Picture	full1i	828588	0	1	3840	2	0	3790
03_S0316_v0	72	Picture	full0i	839607	0	1	3840	2	0	3790
03_S0316_v0	73	Picture	full1n	852963	0	1	4508	2	0	4450
03_S0316_v0	74	Picture	full0n	865318	0	1	4841	2	0	4790
03_S0316_v0	75	Picture	full1i	876003	0	1	2671	2	0	2620
