Scenario - visual LTP Rap V4.0 HVD (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 10/29/2015 16:28:15

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

04_S0316_v0	1	Response	128	-4007	5954	1
04_S0316_v0	3	Picture	full1n	6499	0	2	4620	50	0	4620
04_S0316_v0	4	Picture	full0n	18166	0	1	2620	49	0	2620
04_S0316_v0	5	Picture	full0i	29999	0	2	4290	47	0	4290
04_S0316_v0	6	Picture	blue0n	42999	0	1	2620	49	0	2620
04_S0316_v0	6	Response	10	47625	4626	1
04_S0316_v0	7	Picture	full1i	55166	0	1	3950	52	0	3950
04_S0316_v0	8	Picture	full1n	66333	0	1	2450	52	0	2450
04_S0316_v0	9	Picture	full0i	77666	0	1	4790	46	0	4790
04_S0316_v0	10	Picture	full1i	88499	0	2	2450	54	0	2450
04_S0316_v0	11	Picture	full0n	100666	0	1	2790	46	0	2790
04_S0316_v0	12	Picture	full1n	114166	0	1	4620	49	0	4620
04_S0316_v0	13	Picture	full1i	126333	0	1	4790	45	0	4790
04_S0316_v0	14	Picture	full1n	137166	0	1	4120	49	0	4120
04_S0316_v0	15	Picture	full1i	150166	0	1	4620	49	0	4620
04_S0316_v0	16	Picture	full0i	163499	0	1	3950	52	0	3950
04_S0316_v0	17	Picture	blue0n	176166	0	1	2950	52	0	2950
04_S0316_v0	17	Response	10	179924	3758	1
04_S0316_v0	18	Picture	full0i	188333	0	1	4290	45	0	4290
04_S0316_v0	19	Picture	full0n	199166	0	1	4120	49	0	4120
04_S0316_v0	20	Picture	full1n	211833	0	1	3120	48	0	3120
04_S0316_v0	21	Picture	full0i	222999	0	1	3790	46	0	3790
04_S0316_v0	22	Picture	full0n	235999	0	1	4120	49	0	4120
04_S0316_v0	23	Picture	full1i	247666	0	1	2450	52	0	2450
04_S0316_v0	24	Picture	full1n	259499	0	1	4120	49	0	4120
04_S0316_v0	25	Picture	full0i	270332	0	2	2950	54	0	2950
04_S0316_v0	26	Picture	full0n	282999	0	1	2790	46	0	2790
04_S0316_v0	27	Picture	full0i	294832	0	2	3120	50	0	3120
04_S0316_v0	28	Picture	full1i	306499	0	1	4790	46	0	4790
04_S0316_v0	29	Picture	blue1n	317832	0	2	4120	50	0	4120
04_S0316_v0	29	Response	10	323423	5591	1
04_S0316_v0	30	Picture	full0n	329499	0	1	4950	52	0	4950
04_S0316_v0	31	Picture	full1i	341666	0	1	4450	52	0	4450
04_S0316_v0	32	Picture	full1n	352999	0	1	4450	52	0	4450
04_S0316_v0	33	Picture	full1i	364332	0	2	4120	50	0	4120
04_S0316_v0	34	Picture	full1n	377832	0	2	4450	54	0	4450
04_S0316_v0	35	Picture	full0i	390832	0	2	2450	54	0	2450
04_S0316_v0	36	Picture	full0n	402166	0	1	3950	52	0	3950
04_S0316_v0	37	Picture	full0i	414832	0	2	4790	47	0	4790
04_S0316_v0	38	Picture	full1i	426499	0	1	2790	46	0	2790
04_S0316_v0	39	Picture	full1n	439832	0	1	4290	46	0	4290
04_S0316_v0	40	Picture	full1i	451999	0	1	3290	46	0	3290
04_S0316_v0	41	Picture	full1n	464499	0	1	4950	52	0	4950
04_S0316_v0	42	Picture	full0n	476999	0	1	3120	49	0	3120
04_S0316_v0	43	Picture	full0i	488666	0	1	3950	52	0	3950
04_S0316_v0	44	Picture	full0n	502166	0	1	3950	52	0	3950
04_S0316_v0	45	Picture	blue1i	515666	0	1	4790	45	0	4790
04_S0316_v0	45	Response	10	520111	4445	1
04_S0316_v0	46	Picture	full0i	527499	0	1	2950	52	0	2950
04_S0316_v0	47	Picture	full1n	540499	0	1	3120	49	0	3120
04_S0316_v0	48	Picture	full1i	553832	0	1	3290	46	0	3290
04_S0316_v0	49	Picture	full0n	566499	0	1	2790	46	0	2790
04_S0316_v0	50	Picture	blue1n	577832	0	1	4120	49	0	4120
04_S0316_v0	50	Response	10	583411	5579	1
04_S0316_v0	51	Picture	full1i	588999	0	1	3620	49	0	3620
04_S0316_v0	52	Picture	blue0i	599832	0	1	3790	46	0	3790
04_S0316_v0	52	Response	10	606011	6179	1
04_S0316_v0	53	Picture	full1n	610999	0	1	2950	52	0	2950
04_S0316_v0	54	Picture	full1i	622832	0	1	4790	46	0	4790
04_S0316_v0	55	Picture	full1n	634999	0	1	4450	52	0	4450
04_S0316_v0	56	Picture	full1i	646832	0	1	4450	52	0	4450
04_S0316_v0	57	Picture	blue1n	659332	0	1	3120	49	0	3120
04_S0316_v0	57	Response	10	663010	3678	2
04_S0316_v0	58	Picture	full0n	670666	0	1	4450	52	0	4450
04_S0316_v0	59	Picture	full1i	682332	0	1	3120	49	0	3120
04_S0316_v0	60	Picture	full1n	693666	0	1	3450	52	0	3450
04_S0316_v0	61	Picture	full1i	704499	0	1	4290	45	0	4290
04_S0316_v0	62	Picture	full1n	715666	0	1	2950	52	0	2950
04_S0316_v0	63	Picture	full1i	726999	0	1	3450	52	0	3450
04_S0316_v0	64	Picture	blue1n	738832	0	1	3290	46	0	3290
04_S0316_v0	64	Response	10	743410	4578	1
04_S0316_v0	65	Picture	full0i	751332	0	1	3120	49	0	3120
04_S0316_v0	66	Picture	full1i	764665	0	1	4620	49	0	4620
04_S0316_v0	67	Picture	full0n	776832	0	1	2620	49	0	2620
04_S0316_v0	68	Picture	full1n	789832	0	1	3620	49	0	3620
04_S0316_v0	69	Picture	full1i	801499	0	1	4790	45	0	4790
04_S0316_v0	70	Picture	full1n	812332	0	1	3290	46	0	3290
04_S0316_v0	71	Picture	full1i	824499	0	1	3790	45	0	3790
