Scenario - visual LTP Rap V4.0 HVC (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 10/23/2015 13:03:15

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
07_S0314_v0	237	Picture	full0n	3032545	0	1	4500	2	0	4450	other	0
07_S0314_v0	238	Picture	full0i	3043878	0	2	4500	4	0	4450	other	0
07_S0314_v0	239	Picture	full0n	3056045	0	1	4667	2	0	4620	other	0
07_S0314_v0	240	Picture	full0i	3069545	0	2	3167	3	0	3120	other	0
07_S0314_v0	241	Picture	blue0n	3082712	0	2	2667	3	0	2620	false_alarm	274
07_S0314_v0	241	Response	10	3087207	4495	2
07_S0314_v0	242	Picture	full1n	3094046	0	1	4666	3	0	4620	other	0
07_S0314_v0	243	Picture	full1i	3106212	0	2	5001	3	0	4950	other	0
07_S0314_v0	244	Picture	full0i	3117713	0	1	3500	2	0	3450	other	0
07_S0314_v0	245	Picture	full0n	3130880	0	1	4833	2	0	4790	other	0
07_S0314_v0	246	Picture	full1n	3143046	0	2	4500	4	0	4450	other	0
07_S0314_v0	247	Picture	full1i	3155380	0	1	2667	2	0	2620	other	0
07_S0314_v0	248	Picture	full0i	3168047	0	1	3167	2	0	3120	other	0
07_S0314_v0	249	Picture	full1n	3180880	0	2	3167	3	0	3120	other	0
07_S0314_v0	250	Picture	blue1i	3192380	0	2	3167	3	0	3120	false_alarm	284
07_S0314_v0	250	Response	10	3197207	4827	2
07_S0314_v0	251	Picture	full1n	3203381	0	1	3166	3	0	3120	other	0
07_S0314_v0	252	Picture	full0n	3215547	0	2	3834	3	0	3790	other	0
07_S0314_v0	253	Picture	full0i	3227381	0	1	4833	3	0	4790	other	0
07_S0314_v0	254	Picture	full0n	3239548	0	1	4500	2	0	4450	other	0
07_S0314_v0	255	Picture	full1i	3250381	0	2	4500	4	0	4450	other	0
07_S0314_v0	256	Picture	full1n	3262548	0	2	5000	4	0	4950	other	0
07_S0314_v0	257	Picture	full0i	3274715	0	1	2500	2	0	2450	other	0
07_S0314_v0	258	Picture	full1i	3286882	0	1	4667	2	0	4620	other	0
07_S0314_v0	259	Picture	full1n	3298215	0	2	3167	3	0	3120	other	0
07_S0314_v0	260	Picture	full1i	3309716	0	1	4333	2	0	4290	other	0
07_S0314_v0	261	Picture	full1n	3321882	0	2	3667	3	0	3620	other	0
07_S0314_v0	262	Picture	full1i	3334216	0	1	2667	2	0	2620	other	0
07_S0314_v0	263	Picture	blue0n	3346049	0	2	2834	3	0	2790	false_alarm	298
07_S0314_v0	263	Response	10	3351397	5348	4
07_S0314_v0	264	Picture	full1n	3357050	0	1	5000	2	0	4950	other	0
07_S0314_v0	265	Picture	full0i	3368550	0	1	3333	2	0	3290	other	0
07_S0314_v0	266	Picture	full1i	3379883	0	2	2834	3	0	2790	other	0
07_S0314_v0	267	Picture	full1n	3391717	0	1	3833	2	0	3790	other	0
07_S0314_v0	268	Picture	full1i	3403050	0	2	2834	3	0	2790	other	0
07_S0314_v0	269	Picture	full0n	3413884	0	1	3333	2	0	3290	other	0
07_S0314_v0	270	Picture	default	3425217	0	2	2667	3	0	2500	other	0
07_S0314_v0	271	Picture	default	3445384	0	2	6820	3	0	2500	other	0


Event Type	Code	Type	Response	RT	RT Uncertainty	Time	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

Picture	full1n	other				3999	2	3167	3	0	3120
Picture	full1i	other				14930	238	2903	239	0	2790
Picture	full1n	other				28166	2	4500	4	0	4450
Picture	full0n	other				41237	264	3596	266	0	3450
Picture	full1i	other				52000	1	4833	3	0	4790
Picture	full1n	other				64167	1	4333	2	0	4290
Picture	full0i	other				76334	1	3500	2	0	3450
Picture	full0n	other				88667	2	4167	3	0	4120
Picture	blue0i	false_alarm	2	3899	201	100138	198	3029	200	0	2950
Picture	full1i	other				112168	1	3833	2	0	3790
Picture	full0n	other				125001	1	5000	2	0	4950
Picture	full0i	other				137668	1	4167	2	0	4120
Picture	full1n	other				151168	2	4167	3	0	4120
Picture	full1i	other				163835	2	3667	3	0	3620
Picture	full1n	other				175169	1	4500	2	0	4450
Picture	blue1i	false_alarm	2	3902	4	187335	2	3334	3	0	3290
Picture	full1n	other				199502	2	4334	3	0	4290
Picture	full0n	other				211669	2	4667	3	0	4620
Picture	full1i	other				223503	1	2500	2	0	2450
Picture	full0i	other				235836	2	3000	3	0	2950
Picture	full0n	other				249336	2	5000	4	0	4950
Picture	full0i	other				262837	1	4500	2	0	4450
Picture	full0n	other				275670	2	3000	3	0	2950
Picture	full1n	other				288337	1	3333	3	0	3290
Picture	blue1i	false_alarm	2	4057	4	300170	2	3167	3	0	3120
Picture	full0i	other				312837	2	3834	3	0	3790
Picture	full0n	other				325171	1	5000	2	0	4950
Picture	full0i	other				337004	2	2500	4	0	2450
Picture	full1n	other				348338	1	4333	2	0	4290
Picture	full1i	other				360505	1	2833	2	0	2790
Picture	full0n	other				372005	1	2833	2	0	2790
Picture	full1n	other				382838	2	4167	3	0	4120
Picture	full1i	other				394996	30	3676	31	0	3620
Picture	full1n	other				407839	1	3666	3	0	3620
Picture	full0i	other				420006	1	5000	2	0	4950
Picture	blue1i	false_alarm	2	5888	3	431339	1	2834	2	0	2790
Picture	full1n	other				442339	2	3000	4	0	2950
Picture	full0n	other				455006	2	2833	4	0	2790
Picture	full0i	other				466006	2	4000	4	0	3950
Picture	full0n	other				478173	2	3667	3	0	3620
Picture	full0i	other				491007	1	2833	2	0	2790
Picture	full0n	other				504174	1	4333	2	0	4290
Picture	full1i	other				517340	2	3667	3	0	3620
Picture	full0i	other				530007	2	3667	3	0	3620
Picture	full1n	other				540841	1	4500	2	0	4450
Picture	full0n	other				553008	1	3166	2	0	3120
Picture	full1i	other				564508	1	3000	2	0	2950
Picture	blue0i	false_alarm	2	3886	4	576341	2	3167	3	0	3120
