Scenario - visual LTP Rap V4.0 HVC (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 05/20/2016 14:25:05

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

	2	Response	128	6315	0	1
	3	Picture	full1n	16518	0	1	3172	2	0	3120
	4	Picture	full1i	27537	0	1	2838	2	0	2790
	5	Picture	full1n	40726	0	2	4508	3	0	4450
	6	Picture	full0n	53916	0	1	3506	2	0	3450
	7	Picture	full1i	64601	0	1	4842	2	0	4790
	8	Picture	full1n	76622	0	1	4341	2	0	4290
	9	Picture	full0i	88622	0	189	3527	190	0	3450
	10	Picture	full0n	100997	0	1	4174	2	0	4120
	11	Picture	blue0i	112467	0	218	3055	219	0	2950
	11	Response	10	117909	5442	1
	12	Picture	full1i	124538	0	1	3840	2	0	3790
	13	Picture	full0n	137393	0	2	5009	3	0	4950
	14	Picture	full0i	150082	0	1	4174	2	0	4120
	15	Picture	full1n	163439	0	1	4173	2	0	4120
	16	Picture	full1i	176127	0	1	3673	2	0	3620
	17	Picture	full1n	187480	0	1	4508	2	0	4450
	18	Picture	blue1i	199480	0	189	3360	190	0	3290
	18	Response	10	204608	5128	1
	19	Picture	full1n	211522	0	1	4340	2	0	4290
	20	Picture	full0n	223542	0	1	4675	2	0	4620
	21	Picture	full1i	235396	0	1	2505	2	0	2450
	22	Picture	full0i	247751	0	1	3005	2	0	2950
	23	Picture	full0n	261107	0	1	5009	2	0	4950
	24	Picture	full0i	274464	0	1	4507	3	0	4450
	25	Picture	full0n	287319	0	1	3005	2	0	2950
	26	Picture	full1n	300008	0	1	3339	2	0	3290
	27	Picture	blue1i	311862	0	1	3172	2	0	3120
	27	Response	10	317807	5945	1
	28	Picture	full0i	324550	0	1	3840	2	0	3790
	29	Picture	full0n	336905	0	1	5009	2	0	4950
	30	Picture	full0i	348759	0	1	2504	2	0	2450
	31	Picture	full1n	360112	0	1	4340	3	0	4290
	32	Picture	full1i	372132	0	2	2839	3	0	2790
	33	Picture	full0n	383652	0	1	2839	2	0	2790
	34	Picture	full1n	394337	0	2	4174	3	0	4120
	35	Picture	full1i	406358	0	1	3673	2	0	3620
	36	Picture	full1n	419214	0	1	3673	2	0	3620
	37	Picture	full0i	431235	0	1	5008	2	0	4950
	38	Picture	blue1i	442587	0	2	2839	3	0	2790
	38	Response	10	448006	5419	1
	39	Picture	full1n	453607	0	1	3005	2	0	2950
	40	Picture	full0n	466295	0	1	2838	2	0	2790
	41	Picture	full0i	477314	0	1	4007	2	0	3950
	42	Picture	full0n	489335	0	1	3673	2	0	3620
	43	Picture	full0i	502190	0	2	2839	3	0	2790
	44	Picture	full0n	515380	0	1	4341	2	0	4290
	45	Picture	full1i	528569	0	1	3673	2	0	3620
	46	Picture	full0i	541258	0	1	3673	2	0	3620
	47	Picture	full1n	551943	0	1	4508	2	0	4450
	48	Picture	full0n	563964	0	1	3172	2	0	3120
	49	Picture	full1i	575484	0	1	3005	2	0	2950
	50	Picture	blue0i	587338	0	1	3172	2	0	3120
	50	Response	10	594305	6967	2
	51	Picture	full0n	598857	0	2	3840	4	0	3790
	52	Picture	full0i	611212	0	1	3005	2	0	2950
	53	Picture	full0n	622732	0	1	4842	2	0	4790
	54	Picture	full1n	635922	0	1	2504	2	0	2450
	55	Picture	full1i	646607	0	1	3005	2	0	2950
	56	Picture	full0i	659963	0	1	3005	2	0	2950
	57	Picture	full0n	671316	0	1	3673	2	0	3620
	58	Picture	full1n	684505	0	2	3340	3	0	3290
	59	Picture	full1i	696526	0	1	4508	2	0	4450
	60	Picture	blue1n	708380	0	1	4174	2	0	4120
	60	Response	10	712605	4225	1
	61	Picture	full0i	720735	0	1	2671	2	0	2620
	62	Picture	full0n	733423	0	1	4675	2	0	4620
	63	Picture	full0i	745444	0	1	2671	2	0	2620
	64	Picture	full1i	758300	0	1	4674	2	0	4620
	65	Picture	full0n	769820	0	1	2838	2	0	2790
	66	Picture	full1n	781840	0	1	4007	2	0	3950
	67	Picture	full1i	794696	0	1	3506	2	0	3450
	68	Picture	full1n	807051	0	1	4006	3	0	3950
	69	Picture	full0i	819071	0	1	4508	2	0	4450
	70	Picture	blue0n	831071	0	189	2525	190	0	2450
	71	Picture	full0i	843113	0	1	4174	2	0	4120
	72	Picture	full0n	853798	0	1	4842	2	0	4790
	73	Picture	full0i	864817	0	1	2504	2	0	2450
	74	Picture	full0n	877673	0	1	4841	2	0	4790
	75	Picture	full0i	890361	0	1	3339	2	0	3290
	76	Picture	full1i	903718	0	1	3506	2	0	3450
	77	Picture	full1n	916406	0	1	3840	2	0	3790
	78	Picture	full0n	929262	0	1	4508	2	0	4450
	79	Picture	full0i	941282	0	2	2505	3	0	2450
	80	Picture	full1i	951968	0	1	4174	2	0	4120
	81	Picture	blue0n	964823	0	1	4675	2	0	4620
	82	Picture	full1n	975842	0	1	2505	2	0	2450
	83	Picture	full1i	988197	0	1	3506	2	0	3450
	84	Picture	full1n	999216	0	1	3172	2	0	3120
	85	Picture	full1i	1012405	0	1	3006	2	0	2950
	86	Picture	full0i	1023925	0	1	3339	2	0	3290
	87	Picture	full0n	1035445	0	1	3005	2	0	2950
	88	Picture	full1n	1047800	0	1	3005	2	0	2950
	89	Picture	full1i	1059821	0	1	3673	2	0	3620
	90	Picture	full1n	1073010	0	1	4007	2	0	3950
	91	Picture	full1i	1084363	0	1	4842	2	0	4790
	92	Picture	full1n	1097553	0	1	2504	2	0	2450
	93	Picture	full0i	1108905	0	2	4508	3	0	4450
	94	Picture	blue1i	1120258	0	2	3340	3	0	3290
	95	Picture	full1n	1132112	0	1	4508	2	0	4450
	96	Picture	full0n	1145302	0	1	4174	2	0	4120
	97	Picture	full1i	1156822	0	1	3840	2	0	3790
	98	Picture	full1n	1167841	0	1	4507	2	0	4450
	99	Picture	full1i	1181030	0	1	2838	2	0	2790
	100	Picture	full1n	1191715	0	1	3840	2	0	3790
