Scenario - visual LTP Rap V4.0 HVC (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 10/29/2015 16:21:45

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

04_S0316_v0	1	Response	128	73015	82976	2
04_S0316_v0	3	Picture	full1n	83499	0	1	3120	49	0	3120
04_S0316_v0	4	Picture	full1i	94666	0	1	2790	46	0	2790
04_S0316_v0	5	Picture	full1n	107999	0	1	4450	53	0	4450
04_S0316_v0	6	Picture	full0n	121333	0	1	3450	52	0	3450
04_S0316_v0	7	Picture	full1i	132166	0	1	4790	46	0	4790
04_S0316_v0	8	Picture	full1n	144333	0	1	4290	45	0	4290
04_S0316_v0	9	Picture	full0i	156499	0	1	3450	53	0	3450
04_S0316_v0	10	Picture	full0n	168999	0	1	4120	49	0	4120
04_S0316_v0	11	Picture	blue0i	180666	0	1	2950	52	0	2950
04_S0316_v0	11	Response	10	185168	4502	1
04_S0316_v0	12	Picture	full1i	192833	0	1	3790	45	0	3790
04_S0316_v0	13	Picture	full0n	205833	0	1	4950	52	0	4950
04_S0316_v0	14	Picture	full0i	218499	0	1	4120	49	0	4120
04_S0316_v0	15	Picture	full1n	231999	0	1	4120	49	0	4120
04_S0316_v0	16	Picture	full1i	244666	0	1	3620	49	0	3620
04_S0316_v0	17	Picture	full1n	255999	0	1	4450	53	0	4450
04_S0316_v0	18	Picture	blue1i	268166	0	1	3290	46	0	3290
04_S0316_v0	18	Response	10	271967	3801	1
04_S0316_v0	19	Picture	full1n	280333	0	1	4290	45	0	4290
04_S0316_v0	20	Picture	full0n	292499	0	1	4620	49	0	4620
04_S0316_v0	21	Picture	full1i	304333	0	1	2450	52	0	2450
04_S0316_v0	22	Picture	full0i	316833	0	1	2950	52	0	2950
04_S0316_v0	23	Picture	full0n	330333	0	1	4950	52	0	4950
04_S0316_v0	24	Picture	full0i	343833	0	1	4450	52	0	4450
04_S0316_v0	25	Picture	full0n	356833	0	1	2950	52	0	2950
04_S0316_v0	26	Picture	full1n	369499	0	1	3290	46	0	3290
04_S0316_v0	27	Picture	blue1i	381333	0	1	3120	48	0	3120
04_S0316_v0	27	Response	10	385366	4033	1
04_S0316_v0	28	Picture	full0i	393999	0	1	3790	46	0	3790
04_S0316_v0	29	Picture	full0n	406499	0	1	4950	52	0	4950
04_S0316_v0	30	Picture	full0i	418333	0	1	2450	52	0	2450
04_S0316_v0	31	Picture	full1n	429666	0	1	4290	45	0	4290
04_S0316_v0	32	Picture	full1i	441833	0	1	2790	45	0	2790
04_S0316_v0	33	Picture	full0n	453499	0	1	2790	46	0	2790
04_S0316_v0	34	Picture	full1n	464333	0	1	4120	48	0	4120
04_S0316_v0	35	Picture	full1i	476499	0	1	3620	49	0	3620
04_S0316_v0	36	Picture	full1n	489499	0	1	3620	49	0	3620
04_S0316_v0	37	Picture	full0i	501666	0	1	4950	52	0	4950
04_S0316_v0	38	Picture	blue1i	512999	0	1	2790	46	0	2790
04_S0316_v0	38	Response	10	522065	9066	2
04_S0316_v0	39	Picture	full1n	524166	0	1	2950	52	0	2950
04_S0316_v0	40	Picture	full0n	536833	0	1	2790	45	0	2790
04_S0316_v0	41	Picture	full0i	547999	0	1	3950	52	0	3950
04_S0316_v0	42	Picture	full0n	560166	0	1	3620	49	0	3620
04_S0316_v0	43	Picture	full0i	573166	0	1	2790	45	0	2790
04_S0316_v0	44	Picture	full0n	586499	0	1	4290	46	0	4290
04_S0316_v0	45	Picture	full1i	599832	0	2	3620	50	0	3620
04_S0316_v0	46	Picture	full0i	612499	0	1	3620	49	0	3620
04_S0316_v0	47	Picture	full1n	623333	0	1	4450	52	0	4450
04_S0316_v0	48	Picture	full0n	635499	0	1	3120	49	0	3120
04_S0316_v0	49	Picture	full1i	647166	0	1	2950	52	0	2950
04_S0316_v0	50	Picture	blue0i	658999	0	1	3120	49	0	3120
04_S0316_v0	50	Response	10	662664	3665	2
04_S0316_v0	51	Picture	full0n	670666	0	1	3790	45	0	3790
04_S0316_v0	52	Picture	full0i	683166	0	1	2950	52	0	2950
04_S0316_v0	53	Picture	full0n	694832	0	2	4790	47	0	4790
04_S0316_v0	54	Picture	full1n	708166	0	1	2450	52	0	2450
04_S0316_v0	55	Picture	full1i	718999	0	1	2950	52	0	2950
04_S0316_v0	56	Picture	full0i	732499	0	1	2950	52	0	2950
04_S0316_v0	57	Picture	full0n	743832	0	2	3620	50	0	3620
04_S0316_v0	58	Picture	full1n	757166	0	1	3290	45	0	3290
04_S0316_v0	59	Picture	full1i	769332	0	2	4450	54	0	4450
04_S0316_v0	60	Picture	blue1n	781166	0	1	4120	49	0	4120
04_S0316_v0	60	Response	10	785564	4398	1
04_S0316_v0	61	Picture	full0i	793666	0	1	2620	49	0	2620
04_S0316_v0	62	Picture	full0n	806332	0	2	4620	50	0	4620
04_S0316_v0	63	Picture	full0i	818499	0	1	2620	49	0	2620
04_S0316_v0	64	Picture	full1i	831499	0	1	4620	49	0	4620
04_S0316_v0	65	Picture	full0n	843166	0	1	2790	45	0	2790
04_S0316_v0	66	Picture	full1n	855332	0	2	3950	54	0	3950
04_S0316_v0	67	Picture	full1i	868332	0	2	3450	54	0	3450
04_S0316_v0	68	Picture	full1n	880832	0	2	3950	54	0	3950
04_S0316_v0	69	Picture	full0i	892999	0	1	4450	52	0	4450
04_S0316_v0	70	Picture	blue0n	905166	0	1	2450	52	0	2450
04_S0316_v0	70	Response	10	909563	4397	1
04_S0316_v0	71	Picture	full0i	917332	0	2	4120	50	0	4120
04_S0316_v0	72	Picture	full0n	928166	0	1	4790	45	0	4790
04_S0316_v0	73	Picture	full0i	939332	0	2	2450	54	0	2450
04_S0316_v0	74	Picture	full0n	952332	0	2	4790	47	0	4790
04_S0316_v0	75	Picture	full0i	964999	0	1	3290	46	0	3290
04_S0316_v0	76	Picture	full1i	978499	0	1	3450	52	0	3450
04_S0316_v0	77	Picture	full1n	991166	0	1	3790	45	0	3790
04_S0316_v0	78	Picture	full0n	1004166	0	1	4450	52	0	4450
04_S0316_v0	79	Picture	full0i	1016332	0	2	2450	54	0	2450
04_S0316_v0	80	Picture	full1i	1027166	0	1	4120	49	0	4120
04_S0316_v0	81	Picture	blue0n	1040166	0	1	4620	49	0	4620
04_S0316_v0	81	Response	10	1043562	3396	1
04_S0316_v0	82	Picture	full1n	1051332	0	2	2450	54	0	2450
04_S0316_v0	83	Picture	full1i	1063832	0	2	3450	54	0	3450
04_S0316_v0	84	Picture	full1n	1074999	0	1	3120	49	0	3120
04_S0316_v0	85	Picture	full1i	1088332	0	1	2950	53	0	2950
04_S0316_v0	86	Picture	full0i	1099999	0	1	3290	46	0	3290
04_S0316_v0	87	Picture	full0n	1111666	0	1	2950	52	0	2950
04_S0316_v0	88	Picture	full1n	1124166	0	1	2950	52	0	2950
04_S0316_v0	89	Picture	full1i	1136332	0	2	3620	50	0	3620
04_S0316_v0	90	Picture	full1n	1149666	0	1	3950	52	0	3950
04_S0316_v0	91	Picture	full1i	1160999	0	1	4790	46	0	4790
04_S0316_v0	92	Picture	full1n	1174332	0	1	2450	53	0	2450
04_S0316_v0	93	Picture	full0i	1185666	0	1	4450	52	0	4450
04_S0316_v0	94	Picture	blue1i	1196999	0	1	3290	46	0	3290
04_S0316_v0	94	Response	10	1201461	4462	1
04_S0316_v0	95	Picture	full1n	1208832	0	2	4450	54	0	4450
04_S0316_v0	96	Picture	full0n	1222166	0	1	4120	49	0	4120
04_S0316_v0	97	Picture	full1i	1233832	0	1	3790	46	0	3790
04_S0316_v0	98	Picture	full1n	1244999	0	1	4450	52	0	4450
04_S0316_v0	99	Picture	full1i	1258332	0	1	2790	46	0	2790
04_S0316_v0	100	Picture	full1n	1269166	0	1	3790	45	0	3790
04_S0316_v0	101	Picture	full1i	1281332	0	1	4450	53	0	4450
04_S0316_v0	102	Picture	full0i	1292166	0	1	3620	49	0	3620
04_S0316_v0	103	Picture	blue1n	1303332	0	1	4450	53	0	4450
04_S0316_v0	103	Response	10	1307660	4328	1
04_S0316_v0	104	Picture	full1i	1314499	0	1	4450	52	0	4450
04_S0316_v0	105	Picture	full1n	1327999	0	1	4620	49	0	4620
04_S0316_v0	106	Picture	full1i	1339832	0	1	3120	49	0	3120
04_S0316_v0	107	Picture	full1n	1353332	0	1	2620	49	0	2620
04_S0316_v0	108	Picture	full0n	1365166	0	1	4620	49	0	4620
04_S0316_v0	109	Picture	full0i	1377332	0	1	4950	52	0	4950
04_S0316_v0	110	Picture	full1i	1389832	0	1	3450	52	0	3450
04_S0316_v0	111	Picture	full1n	1403332	0	1	4790	46	0	4790
04_S0316_v0	112	Picture	blue0n	1415832	0	1	4450	52	0	4450
04_S0316_v0	112	Response	10	1421759	5927	2
04_S0316_v0	113	Picture	full0i	1427166	0	1	2620	48	0	2620
04_S0316_v0	114	Picture	full1i	1438832	0	1	3120	49	0	3120
04_S0316_v0	115	Picture	full0n	1451499	0	1	3120	49	0	3120
04_S0316_v0	116	Picture	full0i	1462332	0	2	3120	50	0	3120
04_S0316_v0	117	Picture	full0n	1474166	0	1	3120	49	0	3120
04_S0316_v0	118	Picture	full1n	1487166	0	1	3790	45	0	3790
04_S0316_v0	119	Picture	full1i	1500666	0	1	4790	45	0	4790
04_S0316_v0	120	Picture	full1n	1513666	0	1	4450	52	0	4450
04_S0316_v0	121	Picture	blue0i	1524999	0	1	4450	52	0	4450
04_S0316_v0	121	Response	10	1528959	3960	1
04_S0316_v0	122	Picture	full0n	1536832	0	1	4950	52	0	4950
04_S0316_v0	123	Picture	full1i	1547999	0	1	2450	52	0	2450
04_S0316_v0	124	Picture	full0i	1560499	0	1	4620	49	0	4620
04_S0316_v0	125	Picture	full0n	1571832	0	1	3120	49	0	3120
04_S0316_v0	126	Picture	full0i	1583166	0	1	4290	45	0	4290
04_S0316_v0	127	Picture	full0n	1594832	0	1	3620	49	0	3620
04_S0316_v0	128	Picture	full0i	1606666	0	1	2620	48	0	2620
04_S0316_v0	129	Picture	blue1n	1620166	0	1	2790	45	0	2790
04_S0316_v0	129	Response	10	1624748	4582	1
04_S0316_v0	130	Picture	full0n	1633666	0	1	4950	52	0	4950
04_S0316_v0	131	Picture	full1i	1644832	0	1	3290	46	0	3290
04_S0316_v0	132	Picture	full0i	1657499	0	1	2790	45	0	2790
04_S0316_v0	133	Picture	full0n	1669166	0	1	3790	45	0	3790
04_S0316_v0	134	Picture	full0i	1681332	0	1	2790	46	0	2790
04_S0316_v0	135	Picture	full1n	1692166	0	1	3290	45	0	3290
04_S0316_v0	136	Picture	82	1703499	0	1	100000	169	0	next
04_S0316_v0	136	Picture	82	1803499	100000	168	10166	169	100000	next
04_S0316_v0	136	Picture	82	1813665	110166	1	10000	2	110000	next
04_S0316_v0	136	Picture	82	1823665	120166	1	10000	2	120000	next
04_S0316_v0	136	Picture	82	1833665	130166	1	10000	2	130000	next
04_S0316_v0	136	Picture	82	1843665	140166	1	10000	2	140000	next
04_S0316_v0	136	Picture	82	1853665	150166	1	10000	2	150000	next
04_S0316_v0	136	Picture	82	1863665	160166	1	10000	2	160000	next
04_S0316_v0	136	Picture	82	1873665	170166	1	10000	2	170000	next
04_S0316_v0	136	Picture	82	1883665	180166	1	10000	2	180000	next
04_S0316_v0	136	Picture	82	1893665	190166	1	9925	78	190000	10000
04_S0316_v0	137	Picture	full0n	1903590	0	77	3242	78	0	3120
04_S0316_v0	138	Picture	full0i	1915951	0	49	2881	50	0	2790
04_S0316_v0	139	Picture	full0n	1928841	0	159	4491	160	0	4450
04_S0316_v0	140	Picture	full1n	1940401	0	99	3598	100	0	3450
04_S0316_v0	141	Picture	blue0i	1953822	0	11	4843	13	0	4790
04_S0316_v0	141	Response	10	1957646	3824	1
04_S0316_v0	142	Picture	full0n	1965912	0	88	4420	89	0	4290
04_S0316_v0	143	Picture	full1i	1978273	0	60	3559	61	0	3450
04_S0316_v0	144	Picture	full1n	1989295	0	38	4204	39	0	4120
04_S0316_v0	145	Picture	full1i	2000586	0	81	3079	83	0	2950
04_S0316_v0	146	Picture	full0i	2012676	0	157	3823	158	0	3790
04_S0316_v0	147	Picture	full1n	2023696	0	137	4969	138	0	4950
04_S0316_v0	148	Picture	full1i	2036317	0	16	4182	17	0	4120
04_S0316_v0	149	Picture	blue0n	2048407	0	93	4258	94	0	4120
04_S0316_v0	149	Response	10	2052245	3838	2
04_S0316_v0	150	Picture	full0i	2061027	0	140	3638	141	0	3620
04_S0316_v0	151	Picture	full0n	2071788	0	45	4544	46	0	4450
04_S0316_v0	152	Picture	full0i	2084149	0	18	3350	19	0	3290
04_S0316_v0	153	Picture	full0n	2096509	0	158	4323	159	0	4290
04_S0316_v0	154	Picture	full1n	2108600	0	67	4732	68	0	4620
04_S0316_v0	155	Picture	full0i	2121761	0	72	2571	73	0	2450
04_S0316_v0	156	Picture	full1i	2132521	0	146	2978	147	0	2950
04_S0316_v0	157	Picture	full0n	2143541	0	126	4958	127	0	4950
04_S0316_v0	158	Picture	full1n	2156332	0	1	4500	2	0	4450
04_S0316_v0	159	Picture	blue1i	2169665	0	1	3000	2	0	2950
04_S0316_v0	159	Response	10	2173245	3580	1
04_S0316_v0	160	Picture	full0i	2181225	0	108	3440	109	0	3290
04_S0316_v0	161	Picture	full0n	2194646	0	21	3186	22	0	3120
04_S0316_v0	162	Picture	full1n	2207807	0	26	3858	27	0	3790
04_S0316_v0	163	Picture	full1i	2219897	0	103	5102	104	0	4950
04_S0316_v0	164	Picture	full1n	2231717	0	116	2615	117	0	2450
04_S0316_v0	165	Picture	full0i	2244877	0	123	4455	124	0	4290
04_S0316_v0	166	Picture	full0n	2258298	0	35	2867	36	0	2790
04_S0316_v0	167	Picture	full1i	2270832	0	1	2833	2	0	2790
04_S0316_v0	168	Picture	full0i	2283722	0	111	4277	112	0	4120
04_S0316_v0	168	Response	10	2288244	4522	1
04_S0316_v0	169	Picture	full0n	2295283	0	50	3716	51	0	3620
04_S0316_v0	170	Picture	full0i	2307104	0	63	3728	64	0	3620
04_S0316_v0	171	Picture	full1n	2320524	0	143	4975	144	0	4950
04_S0316_v0	172	Picture	full0n	2331285	0	48	2880	49	0	2790
04_S0316_v0	173	Picture	blue0i	2342575	0	91	3090	92	0	2950
04_S0316_v0	173	Response	10	2346743	4168	2
04_S0316_v0	174	Picture	full1i	2354395	0	105	2937	106	0	2790
04_S0316_v0	175	Picture	full1n	2365415	0	85	4084	86	0	3950
04_S0316_v0	176	Picture	full1i	2377505	0	161	3660	162	0	3620
04_S0316_v0	177	Picture	full1n	2389498	0	2	2834	3	0	2790
04_S0316_v0	178	Picture	blue1i	2401858	0	142	4307	143	0	4290
04_S0316_v0	178	Response	10	2406643	4785	1
04_S0316_v0	179	Picture	full0n	2413949	0	51	3716	52	0	3620
04_S0316_v0	180	Picture	full1n	2426839	0	161	3660	162	0	3620
04_S0316_v0	181	Picture	full0i	2437859	0	141	4473	142	0	4450
