Scenario - visual LTP Rap V4.0 HVD (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 01/12/2016 15:17:32

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur

06_S0314_v0	1	Response	128	4540	14373	1
06_S0314_v0	3	Picture	full1n	14999	0	2	4667	3	0	4620
06_S0314_v0	4	Picture	full0n	26469	0	198	2697	199	0	2620
06_S0314_v0	5	Picture	full0i	38333	0	1	4333	2	0	4290
06_S0314_v0	6	Picture	blue0n	51133	0	201	2700	202	0	2620
06_S0314_v0	6	Response	10	54356	3223	2
06_S0314_v0	7	Picture	full1i	63133	0	201	4033	202	0	3950
06_S0314_v0	8	Picture	full1n	74166	0	1	2500	2	0	2450
06_S0314_v0	9	Picture	full0i	85499	0	1	4833	3	0	4790
06_S0314_v0	10	Picture	full1i	96332	0	2	2500	4	0	2450
06_S0314_v0	11	Picture	full0n	108499	0	1	2833	2	0	2790
06_S0314_v0	12	Picture	full1n	121999	0	1	4667	2	0	4620
06_S0314_v0	13	Picture	full1i	134166	0	1	4833	2	0	4790
06_S0314_v0	14	Picture	full1n	144999	0	1	4167	2	0	4120
06_S0314_v0	15	Picture	full1i	157832	0	1	4667	2	0	4620
06_S0314_v0	16	Picture	full0i	170999	0	1	4000	2	0	3950
06_S0314_v0	17	Picture	blue0n	183666	0	1	3000	2	0	2950
06_S0314_v0	17	Response	10	188265	4599	1
06_S0314_v0	18	Picture	full0i	195832	0	1	4334	2	0	4290
06_S0314_v0	19	Picture	full0n	206666	0	1	4166	2	0	4120
06_S0314_v0	20	Picture	full1n	219332	0	1	3167	2	0	3120
06_S0314_v0	21	Picture	full0i	230332	0	1	3833	2	0	3790
06_S0314_v0	22	Picture	full0n	243165	0	2	4167	3	0	4120
06_S0314_v0	23	Picture	full1i	254665	0	1	2500	2	0	2450
06_S0314_v0	24	Picture	full1n	266499	0	1	4166	2	0	4120
06_S0314_v0	25	Picture	full0i	277332	0	1	3000	2	0	2950
06_S0314_v0	26	Picture	full0n	289999	0	1	2833	2	0	2790
06_S0314_v0	27	Picture	full0i	301832	0	1	3167	2	0	3120
06_S0314_v0	28	Picture	full1i	313332	0	1	4833	2	0	4790
06_S0314_v0	29	Picture	blue1n	324665	0	1	4167	2	0	4120
06_S0314_v0	30	Picture	full0n	336165	0	1	5000	2	0	4950
06_S0314_v0	31	Picture	full1i	348332	0	1	4500	2	0	4450
06_S0314_v0	32	Picture	full1n	359665	0	1	4500	2	0	4450
06_S0314_v0	33	Picture	full1i	370998	0	1	4167	2	0	4120
06_S0314_v0	34	Picture	full1n	384498	0	1	4500	2	0	4450
06_S0314_v0	35	Picture	full0i	397332	0	1	2500	2	0	2450
06_S0314_v0	36	Picture	full0n	408665	0	1	4000	2	0	3950
06_S0314_v0	37	Picture	full0i	421332	0	1	4833	2	0	4790
06_S0314_v0	38	Picture	full1i	432832	0	1	2833	2	0	2790
06_S0314_v0	39	Picture	full1n	445998	0	1	4334	2	0	4290
06_S0314_v0	40	Picture	full1i	458165	0	1	3333	2	0	3290
06_S0314_v0	41	Picture	full1n	470498	0	1	5000	2	0	4950
06_S0314_v0	42	Picture	full0n	482831	0	2	3167	3	0	3120
06_S0314_v0	43	Picture	full0i	494331	0	2	4000	3	0	3950
06_S0314_v0	44	Picture	full0n	507831	0	1	4000	2	0	3950
06_S0314_v0	45	Picture	blue1i	521331	0	2	4834	3	0	4790
06_S0314_v0	46	Picture	full0i	533165	0	1	3000	2	0	2950
06_S0314_v0	47	Picture	full1n	545998	0	1	3167	2	0	3120
06_S0314_v0	48	Picture	full1i	559165	0	1	3333	2	0	3290
06_S0314_v0	49	Picture	full0n	571831	0	1	2834	2	0	2790
06_S0314_v0	50	Picture	blue1n	583165	0	1	4166	2	0	4120
06_S0314_v0	51	Picture	full1i	594164	0	2	3667	3	0	3620
06_S0314_v0	52	Picture	blue0i	604998	0	1	3833	2	0	3790
06_S0314_v0	52	Response	10	608762	3764	1
06_S0314_v0	53	Picture	full1n	615998	0	1	3000	2	0	2950
06_S0314_v0	54	Picture	full1i	627831	0	1	4833	2	0	4790
06_S0314_v0	55	Picture	full1n	639998	0	1	4500	2	0	4450
06_S0314_v0	56	Picture	full1i	651831	0	1	4500	2	0	4450
06_S0314_v0	57	Picture	blue1n	664164	0	1	3167	2	0	3120
06_S0314_v0	57	Response	10	669261	5097	1
06_S0314_v0	58	Picture	full0n	675498	0	1	4500	2	0	4450
06_S0314_v0	59	Picture	full1i	686998	0	1	3166	2	0	3120
06_S0314_v0	60	Picture	full1n	698331	0	1	3500	2	0	3450
06_S0314_v0	61	Picture	full1i	709164	0	1	4333	3	0	4290
06_S0314_v0	62	Picture	full1n	720164	0	1	3000	2	0	2950
06_S0314_v0	63	Picture	full1i	731497	0	2	3500	3	0	3450
06_S0314_v0	64	Picture	blue1n	743331	0	1	3333	2	0	3290
06_S0314_v0	64	Response	10	747960	4629	1
06_S0314_v0	65	Picture	full0i	755664	0	1	3167	2	0	3120
06_S0314_v0	66	Picture	full1i	768831	0	1	4666	2	0	4620
06_S0314_v0	67	Picture	full0n	780997	0	1	2667	2	0	2620
06_S0314_v0	68	Picture	full1n	793831	0	1	3666	2	0	3620
06_S0314_v0	69	Picture	full1i	805331	0	1	4833	2	0	4790
06_S0314_v0	70	Picture	full1n	816164	0	1	3333	2	0	3290
06_S0314_v0	71	Picture	full1i	828331	0	1	3833	2	0	3790
06_S0314_v0	72	Picture	full0i	839330	0	2	3834	3	0	3790
06_S0314_v0	73	Picture	full1n	852830	0	2	4500	3	0	4450
06_S0314_v0	74	Picture	full0n	865164	0	1	4833	2	0	4790
06_S0314_v0	75	Picture	full1i	875997	0	1	2667	2	0	2620
